Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
3,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",149,82,53,0.003569,0.3585,0.004615,0.2906,0.8526,262,37,56,276
3,"sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",153,115,46,0.0001,0.2862,0.01,0.1559,0.8637,265,33,53,280
3,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,71,46,0.00561,0.3738,0.003983,0.0671,0.8653,257,24,61,289
3,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.202,0.8716,264,27,54,286
3,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.859,257,28,61,285
3,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.8685,266,31,52,282
3,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,114,46,0.0001,0.3113,0.01,0.1559,0.859,262,33,56,280
3,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",149,115,46,0.0001,0.1898,0.01,0.1559,0.8685,271,36,47,277
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",131,106,34,0.005654,0.2645,0.000832,0.0935,0.8526,262,37,56,276
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.3923,0.007941,0.259,0.8605,263,33,55,280
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8764,275,35,43,278
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",149,115,46,0.0001,0.2862,0.01,0.1559,0.8605,260,30,58,283
4,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",173,75,38,0.00561,0.3738,0.003983,0.0671,0.851,257,33,61,280
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",153,115,46,0.0001,0.2862,0.01,0.1559,0.8637,259,27,59,286
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,71,44,0.000853,0.3923,0.007941,0.259,0.8558,257,30,61,283
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,46,0.01,0.4,0.002234,0.202,0.8685,268,33,50,280
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3585,0.003593,0.0684,0.8542,263,37,55,276
4,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",140,76,35,0.001459,0.3484,0.009539,0.0501,0.8621,270,39,48,274
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,70,35,0.01,0.3188,0.01,0.2917,0.8542,260,34,58,279
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.8653,265,32,53,281
4,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.8621,263,32,55,281
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.002504,0.122,0.8653,268,35,50,278
4,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.003334,0.3585,0.003593,0.0684,0.859,259,30,59,283
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8653,266,33,52,280
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,68,44,0.000898,0.3316,1e-06,0.1506,0.8669,276,42,42,271
4,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",165,78,51,0.003334,0.2935,0.003593,0.0577,0.8621,262,31,56,282
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8637,267,35,51,278
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.202,0.8685,262,27,56,286
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8526,262,37,56,276
4,"sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",149,115,46,0.0001,0.2862,0.01,0.1559,0.8526,249,24,69,289
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8621,264,33,54,280
4,"age,cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",128,71,46,0.00561,0.3738,0.003983,0.0671,0.8574,259,31,59,282
4,"sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",149,115,46,0.0001,0.2862,0.01,0.1559,0.8447,263,43,55,270
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.01,0.3818,0.003593,0.0684,0.8669,261,27,57,286
4,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.859,261,32,57,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,76,35,0.001459,0.3776,0.01,0.0501,0.87,259,23,59,290
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.8542,266,40,52,273
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",173,75,38,0.00561,0.3738,0.003983,0.0671,0.8526,254,29,64,284
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.3923,0.007941,0.259,0.8716,267,30,51,283
4,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.003334,0.3585,0.003593,0.0684,0.8558,252,25,66,288
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",149,115,46,0.0001,0.1898,0.01,0.1559,0.8637,272,40,46,273
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8716,266,29,52,284
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,44,0.0001,0.1101,0.003593,0.0684,0.8637,260,28,58,285
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",140,76,35,0.001459,0.3484,0.0031,0.0501,0.859,265,36,53,277
4,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8716,266,29,52,284
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,43,0.000853,0.3818,0.0031,0.1937,0.8574,265,37,53,276
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.8605,266,36,52,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8732,261,23,57,290
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,44,0.000853,0.2645,0.000832,0.0935,0.8558,262,35,56,278
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.0001,0.1101,0.003593,0.0684,0.8479,257,35,61,278
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",132,68,44,0.000898,0.3316,0.000976,0.0671,0.8463,269,48,49,265
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.8558,255,28,63,285
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,34,0.005654,0.2645,0.000832,0.0935,0.8494,260,37,58,276
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",131,106,51,0.00269,0.377,0.004393,0.0992,0.8558,263,36,55,277
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.8637,263,31,55,282
4,"sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",149,115,46,0.0001,0.2862,0.01,0.1559,0.8621,260,29,58,284
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.851,261,37,57,276
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,52,0.00368,0.1991,0.01,0.122,0.8574,264,36,54,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,0.004393,0.0992,0.8574,263,35,55,278
4,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.859,263,34,55,279
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8621,269,38,49,275
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,76,35,0.001459,0.3776,0.01,0.0501,0.8669,265,31,53,282
4,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.003334,0.3585,0.003593,0.0684,0.8574,259,31,59,282
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8716,267,30,51,283
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8637,267,35,51,278
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.859,263,34,55,279
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,71,46,0.01,0.3917,0.01,0.202,0.8653,265,32,53,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,50,0.00269,0.2092,0.004393,0.0992,0.8479,260,38,58,275
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.87,274,38,44,275
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",140,76,35,0.001459,0.2645,1e-06,0.0935,0.8637,265,33,53,280
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,71,46,0.00561,0.3738,0.003983,0.0671,0.859,259,30,59,283
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8479,265,43,53,270
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",153,115,46,0.0001,0.2862,0.01,0.0253,0.8685,273,38,45,275
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,76,35,0.001459,0.3776,0.01,0.0501,0.8669,279,45,39,268
5,"age,cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",128,71,46,0.00561,0.3738,0.003983,0.0671,0.859,264,35,54,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8621,255,24,63,289
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,68,44,0.000898,0.3316,1e-06,0.1506,0.8574,267,39,51,274
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.01,0.2645,0.000832,0.0935,0.8494,255,32,63,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,73,51,0.01,0.4,1e-06,0.1119,0.87,265,29,53,284
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",149,115,46,0.0001,0.2862,0.01,0.1559,0.8716,272,35,46,278
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.0992,0.8716,270,33,48,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0905,0.8653,266,33,52,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,76,35,0.001459,0.377,0.01,0.0501,0.8827,266,22,52,291
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.3776,0.01,0.0992,0.8605,258,28,60,285
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.2851,0.003593,0.0642,0.8685,263,28,55,285
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.0001,0.3585,1e-06,0.0684,0.8463,253,32,65,281
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.002504,0.122,0.8716,270,33,48,280
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.185,0.859,264,35,54,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8716,265,28,53,285
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8669,267,33,51,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,76,35,0.001459,0.3776,0.01,0.0501,0.859,266,37,52,276
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8621,261,30,57,283
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.859,258,29,60,284
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.87,261,25,57,288
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8621,259,28,59,285
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.8653,266,33,52,280
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.8463,268,47,50,266
5,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8542,263,37,55,276
5,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.8637,263,31,55,282
5,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",165,78,52,0.00269,0.377,0.004393,0.0992,0.8526,253,28,65,285
5,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",140,76,35,0.001459,0.3484,0.009539,0.0501,0.8558,262,35,56,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8558,259,32,59,281
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,46,0.0001,0.2862,0.01,0.1559,0.8558,259,32,59,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",149,115,44,0.000853,0.3484,0.009539,0.0501,0.8621,272,41,46,272
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3585,0.003593,0.0684,0.859,264,35,54,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,76,35,0.001459,0.3776,0.01,0.0501,0.8653,277,44,41,269
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.004393,0.122,0.87,271,35,47,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,52,0.01,0.377,0.002504,0.0841,0.8637,266,34,52,279
5,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.003334,0.1174,0.003593,0.0476,0.8479,259,37,59,276
5,"age,cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",128,71,46,0.00561,0.3738,0.003983,0.0671,0.8526,257,32,61,281
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",153,115,46,0.0001,0.2862,0.01,0.1559,0.859,274,45,44,268
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8637,258,26,60,287
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.202,0.8732,266,28,52,285
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.202,0.8653,260,27,58,286
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.8732,274,36,44,277
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.3923,0.007941,0.259,0.8653,262,29,56,284
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.000832,0.0935,0.8621,266,35,52,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.002504,0.122,0.8669,262,28,56,285
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8653,261,28,57,285
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",149,114,46,0.0001,0.1898,0.01,0.0384,0.8558,262,35,56,278
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.001459,0.3923,0.007941,0.259,0.8605,264,34,54,279
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,76,35,0.000853,0.346,0.01,0.0501,0.859,250,21,68,292
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,44,0.000853,0.2645,0.003593,0.0684,0.8653,263,30,55,283
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.0001,0.1101,0.01,0.0935,0.8732,262,24,56,289
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.01,0.377,0.003593,0.0684,0.8637,257,25,61,288
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,50,0.00269,0.3818,1e-06,0.0992,0.8574,259,31,59,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3585,0.003593,0.0684,0.8526,247,22,71,291
5,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.003334,0.2645,0.000832,0.0935,0.8605,262,32,56,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.87,267,31,51,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,43,0.000853,0.3818,0.0031,0.1937,0.8574,261,33,57,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",165,78,51,0.003334,0.3818,0.003593,0.0684,0.859,257,28,61,285
5,"age,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.87,267,31,51,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.87,272,36,46,277
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8669,260,26,58,287
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",149,74,52,0.00269,0.1898,0.01,0.1559,0.8716,268,31,50,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,114,46,0.0001,0.377,0.004393,0.0992,0.8685,270,35,48,278
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8669,264,30,54,283
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.87,265,29,53,284
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,73,51,0.01,0.2645,0.003593,0.0684,0.8526,262,37,56,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,44,0.000853,0.4,1e-06,0.1119,0.8621,259,28,59,285
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,76,35,0.001459,0.377,0.01,0.0501,0.8621,270,39,48,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,44,0.01,0.2645,0.000832,0.0977,0.8463,260,39,58,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8637,259,27,59,286
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1207,0.8558,266,39,52,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.0001,0.1101,0.01,0.0935,0.8685,262,27,56,286
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",149,115,45,0.0001,0.2862,0.01,0.1559,0.8621,257,26,61,287
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.002504,0.122,0.8574,260,32,58,281
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8653,259,26,59,287
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.87,264,28,54,285
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.8732,268,30,50,283
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.0992,0.8637,261,29,57,284
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8653,264,31,54,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.00269,0.377,1e-06,0.0992,0.8669,266,32,52,281
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.004393,0.122,0.8716,267,30,51,283
6,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",165,78,50,0.003334,0.3818,0.003593,0.0684,0.8653,264,31,54,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.8621,267,36,51,277
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,110,43,0.000853,0.3818,0.0031,0.1937,0.8621,255,24,63,289
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0992,0.859,255,26,63,287
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,73,51,0.01,0.4,1e-06,0.1119,0.8574,256,28,62,285
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.002504,0.122,0.8732,266,28,52,285
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,51,0.0001,0.377,1e-06,0.1119,0.8653,270,37,48,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,73,51,0.01,0.4,1e-06,0.0269,0.8621,260,29,58,284
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.3853,1e-06,0.0992,0.8605,259,29,59,284
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.2851,0.003593,0.0642,0.8558,257,30,61,283
6,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.8574,269,41,49,272
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.2267,0.8685,266,31,52,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",168,66,53,0.00368,0.377,0.004393,0.0992,0.8653,261,28,57,285
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,74,52,0.00269,0.1991,0.004393,0.122,0.8716,269,32,49,281
6,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",173,75,38,0.01,0.3853,1e-06,0.202,0.8669,260,26,58,287
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",168,66,53,0.00368,0.1991,0.000832,0.0935,0.8621,265,34,53,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.3484,0.009539,0.0501,0.878,276,35,42,278
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,78,51,0.003334,0.2851,0.003593,0.0642,0.8621,264,33,54,280
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",153,115,46,0.0001,0.3452,1e-06,0.1559,0.8463,252,31,66,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",132,110,44,0.000853,0.2645,0.000832,0.0935,0.8716,262,25,56,288
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,74,52,0.00269,0.377,0.004393,0.0905,0.8542,254,28,64,285
6,"age,sex,cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",192,74,51,0.003334,0.2935,0.003593,0.0577,0.87,268,32,50,281
6,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",153,115,46,0.0001,0.3452,0.01,0.1559,0.8479,270,48,48,265
