Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
3,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0662,0.859,263,34,55,279
3,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2395,0.008607,0.1383,0.8685,274,39,44,274
3,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",136,115,39,0.008876,0.1354,0.000143,0.1852,0.8526,264,39,54,274
3,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",143,115,62,0.001536,0.332,0.009068,0.0662,0.8542,265,39,53,274
3,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",160,98,47,0.006623,0.3866,0.006217,0.2725,0.8669,270,36,48,277
3,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8637,275,43,43,270
3,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.0001,0.1236,0.008356,0.0924,0.8685,271,36,47,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8685,273,38,45,275
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2395,0.008607,0.1383,0.87,270,34,48,279
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",179,89,53,0.004679,0.2518,0.008897,0.072,0.859,265,36,53,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0221,0.87,268,32,50,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,109,54,0.002955,0.1236,0.008356,0.284,0.8637,268,36,50,277
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.2858,0.00509,0.1773,0.8621,270,39,48,274
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,109,53,0.002955,0.1236,0.008356,0.1552,0.8605,262,32,56,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.001121,0.2858,0.00509,0.1773,0.859,268,39,50,274
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.8669,266,32,52,281
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",137,88,34,0.01,0.2151,1e-06,0.3,0.859,266,37,52,276
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8685,268,33,50,280
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,109,54,0.002955,0.1236,0.008356,0.0924,0.8685,271,36,47,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.001121,0.2858,0.00509,0.1773,0.8669,271,37,47,276
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.1848,0.8637,262,30,56,283
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,80,54,0.002955,0.1236,0.008356,0.0924,0.8637,265,33,53,280
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,109,54,0.0001,0.1236,0.008356,0.0924,0.8542,267,41,51,272
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.001121,0.2858,0.00509,0.1773,0.8669,272,38,46,275
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8574,265,37,53,276
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.001121,0.2395,0.008607,0.1383,0.8653,269,36,49,277
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2858,0.00509,0.1773,0.859,268,39,50,274
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",137,88,34,0.01,0.2151,1e-06,0.3,0.8637,269,37,49,276
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2046,0.008602,0.0277,0.8669,268,34,50,279
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.8637,267,35,51,278
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.87,273,37,45,276
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,57,0.001121,0.2858,0.00509,0.1773,0.8574,267,39,51,274
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",149,64,52,0.00087,0.103,0.01,0.0427,0.8605,267,37,51,276
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.002955,0.1236,0.006217,0.2725,0.8653,272,39,46,274
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",160,98,47,0.006623,0.3866,0.01,0.0924,0.851,260,36,58,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",149,64,52,0.00087,0.103,0.01,0.0427,0.859,262,33,56,280
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.1848,0.859,265,36,53,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.859,266,37,52,276
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.01,0.1773,0.8732,270,32,48,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.005519,0.0115,0.8621,267,36,51,277
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.1848,0.8542,261,35,57,278
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",160,98,47,0.006623,0.3866,0.006217,0.2725,0.859,269,40,49,273
4,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",137,88,34,0.01,0.2151,1e-06,0.3,0.8431,253,34,65,279
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.8653,267,34,51,279
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8637,270,38,48,275
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,32,0.003426,0.2054,0.001012,0.1848,0.8605,264,34,54,279
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",132,122,51,0.003492,0.2395,0.008607,0.1383,0.87,271,35,47,278
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,53,0.001121,0.2858,0.00509,0.1773,0.87,272,36,46,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.0924,0.859,265,36,53,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.1848,0.8653,262,29,56,284
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",149,64,51,0.00087,0.103,0.01,0.0427,0.8621,269,38,49,275
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2395,0.008607,0.1848,0.8637,268,36,50,277
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2395,0.008607,0.1383,0.8637,271,39,47,274
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.1848,0.859,264,35,54,278
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8685,271,36,47,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.0001,0.1236,0.008356,0.1848,0.8669,266,32,52,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.87,268,32,50,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.0001,0.1236,0.008356,0.0924,0.8669,273,39,45,274
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.1848,0.8653,269,36,49,277
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,59,0.004045,0.3166,0.009906,0.1759,0.8621,273,42,45,271
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8558,266,39,52,274
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",163,64,59,0.004045,0.3166,0.009906,0.1759,0.8669,272,38,46,275
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8574,264,36,54,277
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.2858,0.00509,0.1773,0.8653,268,35,50,278
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",163,64,59,0.004045,0.3166,0.009906,0.1759,0.859,267,38,51,275
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",160,98,47,0.006623,0.3866,0.006217,0.3,0.8605,267,37,51,276
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.8637,265,33,53,280
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",137,88,34,0.01,0.2151,0.00509,0.3,0.8653,273,40,45,273
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,82,57,0.001121,0.2858,1e-06,0.1773,0.851,263,39,55,274
4,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",184,79,33,0.0001,0.1662,0.008607,0.1383,0.8637,267,35,51,278
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,54,0.002955,0.1236,0.008356,0.0924,0.859,267,38,51,275
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8558,261,34,57,279
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",180,109,53,0.001121,0.2395,0.008607,0.0583,0.8621,267,36,51,277
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.8653,271,38,47,275
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8574,265,37,53,276
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8558,261,34,57,279
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.001121,0.2858,0.00509,0.1773,0.8574,265,37,53,276
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,80,57,0.001121,0.2858,0.00509,0.1773,0.8685,270,35,48,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,54,0.002955,0.1236,0.008356,0.0924,0.8669,267,33,51,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8653,273,40,45,273
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.2858,0.01,0.1773,0.8621,269,38,49,275
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",184,79,33,0.0001,0.1662,0.008607,0.1383,0.8621,267,36,51,277
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8653,271,38,47,275
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,109,54,0.0001,0.1943,0.008356,0.0924,0.8621,272,41,46,272
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.001121,0.2858,0.00509,0.1773,0.8637,269,37,49,276
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,109,54,0.002955,0.2473,0.01,0.1773,0.8669,267,33,51,280
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",145,81,57,0.001121,0.4,0.008356,0.0924,0.8574,268,40,50,273
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,109,54,0.001121,0.2858,0.00509,0.0924,0.8653,268,35,50,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.1773,0.8685,269,34,49,279
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.01,0.2858,0.00509,0.1773,0.8621,273,42,45,271
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8669,265,31,53,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.8637,268,36,50,277
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.01,0.123,0.008602,0.0277,0.859,272,43,46,270
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.001121,0.2858,0.00509,0.1773,0.8637,269,37,49,276
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.2858,0.00509,0.1773,0.8653,271,38,47,275
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8653,266,33,52,280
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",178,109,53,0.002955,0.1236,0.008356,0.1552,0.8653,265,32,53,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0221,0.87,269,33,49,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0221,0.87,273,37,45,276
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.005519,0.0115,0.8685,274,39,44,274
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.01,0.2395,0.008607,0.2199,0.859,271,42,47,271
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.8669,265,31,53,282
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",149,64,59,0.004045,0.3166,0.009906,0.1759,0.859,261,32,57,281
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2395,0.008607,0.1383,0.8574,266,38,52,275
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8685,265,30,53,283
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,53,0.001121,0.2858,0.01,0.1773,0.8685,268,33,50,280
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2395,0.008607,0.1383,0.8621,274,43,44,270
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.1848,0.8621,264,33,54,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8574,261,33,57,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8637,270,38,48,275
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.002955,0.1236,0.006217,0.2725,0.8669,267,33,51,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2858,0.01,0.1773,0.8669,268,34,50,279
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2046,0.005519,0.0115,0.8637,264,32,54,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,53,0.001121,0.2858,0.00509,0.1773,0.8637,267,35,51,278
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.87,271,35,47,278
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.3166,0.009906,0.1759,0.8637,272,40,46,273
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,59,0.004045,0.2395,0.008607,0.1383,0.8669,271,37,47,276
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",149,64,52,0.00087,0.103,0.01,0.0427,0.8605,265,35,53,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,51,0.003243,0.2046,1e-06,0.0277,0.8653,264,31,54,282
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",184,79,33,0.001121,0.2395,0.008607,0.1383,0.851,263,39,55,274
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.0001,0.1662,0.008607,0.1383,0.8621,270,39,48,274
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",180,109,54,0.001121,0.2395,0.008607,0.1383,0.8605,264,34,54,279
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",184,79,33,0.0001,0.1662,0.008607,0.1383,0.8653,271,38,47,275
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.01,0.1773,0.8685,270,35,48,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.87,268,32,50,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.8574,266,38,52,275
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.01,0.1773,0.8621,272,41,46,272
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.851,261,37,57,276
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8637,265,33,53,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8621,267,36,51,277
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.859,265,36,53,277
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0221,0.8685,267,32,51,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2405,0.008607,0.1383,0.8732,274,36,44,277
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,84,33,0.003426,0.2858,0.00509,0.1773,0.8621,267,36,51,277
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",132,122,51,0.003492,0.2395,0.008607,0.1383,0.8526,269,44,49,269
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8653,266,33,52,280
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",179,109,54,0.002955,0.2473,0.01,0.1773,0.8605,264,34,54,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.001121,0.2858,0.00509,0.1773,0.859,269,40,49,273
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2405,0.008607,0.1383,0.8653,272,39,46,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.002955,0.1236,0.006217,0.2725,0.8574,269,41,49,272
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,81,52,0.003243,0.2046,0.005519,0.0115,0.8685,267,32,51,281
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.002955,0.1236,0.006217,0.2725,0.8637,263,31,55,282
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8669,268,34,50,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8653,265,32,53,281
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.3166,0.009906,0.1759,0.8637,271,39,47,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.001121,0.2858,0.00509,0.1773,0.8621,266,35,52,278
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8653,272,39,46,274
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.002955,0.1236,0.008356,0.1552,0.8621,268,37,50,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.001241,0.2323,0.005411,0.0221,0.8621,266,35,52,278
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.002955,0.1236,0.006217,0.2725,0.859,263,34,55,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.0039,0.005411,0.0221,0.8574,262,34,56,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",163,64,51,0.00087,0.103,0.01,0.0427,0.8637,267,35,51,278
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.01,0.1773,0.8621,268,37,50,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",179,109,54,0.001121,0.2858,0.00509,0.0924,0.8637,269,37,49,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,113,52,0.003243,0.2054,0.001012,0.0924,0.8558,260,33,58,280
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.1236,0.008356,0.1552,0.8685,269,34,49,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.2858,0.00509,0.1773,0.8685,273,38,45,275
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8542,265,39,53,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",152,113,51,0.003243,0.2046,1e-06,0.0277,0.859,266,37,52,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.2858,0.00509,0.1773,0.8574,269,41,49,272
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,57,0.001121,0.2858,0.01,0.1773,0.8605,267,37,51,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",142,81,64,0.01,0.2387,0.005411,0.0221,0.8558,264,37,54,276
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",142,82,64,0.001241,0.2323,0.005411,0.0221,0.859,265,36,53,277
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8621,267,36,51,277
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",151,113,52,0.003243,0.2054,0.001012,0.0924,0.859,266,37,52,276
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8605,268,38,50,275
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2858,0.01,0.1773,0.859,266,37,52,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",179,109,54,0.001121,0.2858,0.00509,0.1451,0.859,268,39,50,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",146,82,52,0.003243,0.2046,0.005519,0.0115,0.8637,269,37,49,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.01,0.2322,0.8621,270,39,48,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",169,103,34,0.005489,0.3188,0.008602,0.0277,0.859,266,37,52,276
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.002955,0.1236,0.008356,0.1552,0.8653,266,33,52,280
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2405,0.008607,0.1383,0.8669,273,39,45,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",145,82,57,0.001121,0.2858,0.00509,0.1773,0.8605,268,38,50,275
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,54,0.002955,0.1236,0.008356,0.0924,0.8653,269,36,49,277
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",143,85,33,0.003426,0.2405,0.008607,0.1383,0.8653,271,38,47,275
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",185,80,54,0.0001,0.1236,0.008356,0.2212,0.8574,268,40,50,273
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",180,109,53,0.01,0.2669,0.01,0.1773,0.8336,245,32,73,281
