Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
3,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,66,47,0.00774,0.2625,0.008444,0.0879,0.8558,274,47,44,266
3,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.01,0.0201,0.8494,255,32,63,281
3,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.006332,0.1989,0.8669,270,36,48,277
3,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,69,50,0.002735,0.1553,0.008416,0.2018,0.8605,268,38,50,275
4,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.1269,0.001023,0.01,0.8621,260,29,58,284
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.2923,0.859,268,39,50,274
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,69,50,0.002735,0.1553,0.008416,0.2018,0.8653,271,38,47,275
4,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,123,53,0.002782,0.0806,0.01,0.2108,0.8558,259,32,59,281
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8605,261,31,57,282
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.000474,0.2709,0.8637,267,35,51,278
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,92,45,0.002873,0.0967,0.004771,0.0283,0.859,263,34,55,279
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,86,41,0.004283,0.2775,0.006332,0.2181,0.8637,268,36,50,277
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",150,122,38,0.00446,0.1837,0.006332,0.1989,0.8653,272,39,46,274
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8574,263,35,55,278
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.009757,0.2108,0.8764,274,34,44,279
4,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,123,53,0.002782,0.0806,0.000474,0.0198,0.851,260,36,58,277
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",165,82,55,0.0001,0.1541,0.000924,0.2843,0.8605,258,28,60,285
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,66,47,0.00774,0.2625,0.008444,0.0879,0.8653,269,36,49,277
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.003248,0.2853,0.8637,269,37,49,276
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",180,95,59,0.0001,0.0389,0.000421,0.0198,0.8685,263,28,55,285
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8653,267,34,51,279
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8605,267,37,51,276
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,68,50,0.001815,0.2616,0.01,0.0198,0.87,270,34,48,279
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8621,273,42,45,271
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.003248,0.2853,0.8669,265,31,53,282
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,66,47,0.00774,0.2625,0.008444,0.0879,0.8526,280,55,38,258
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,66,47,0.00774,0.2625,0.008444,0.0879,0.8574,268,40,50,273
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",180,95,59,0.0001,0.0389,0.000421,0.0198,0.8621,266,35,52,278
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",140,70,37,0.007198,0.3617,0.003088,0.1438,0.8637,271,39,47,274
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.87,267,31,51,282
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.01,0.2853,0.859,262,33,56,280
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,66,47,0.00774,0.2625,0.003248,0.2853,0.859,271,42,47,271
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",157,76,40,0.002735,0.1817,1e-06,0.2018,0.8605,262,32,56,281
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,105,38,0.006748,0.1848,0.001365,0.1868,0.8637,265,33,53,280
4,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",138,105,38,0.006748,0.1848,0.001365,0.1868,0.8526,267,42,51,271
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8621,261,30,57,283
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.006332,0.2181,0.8653,265,32,53,281
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.003248,0.2853,0.8653,269,36,49,277
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.000474,0.0198,0.8621,261,30,57,283
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.002873,0.0967,0.009255,0.1189,0.8653,267,34,51,279
4,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,123,53,0.002782,0.0806,0.009757,0.2108,0.8669,267,33,51,280
4,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",145,123,41,0.0001,0.2403,0.01,0.0767,0.8653,269,36,49,277
4,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.008444,0.083,0.8574,259,31,59,282
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",180,95,56,0.001931,0.1624,0.000267,0.2181,0.8574,261,33,57,280
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.003248,0.2853,0.8605,268,38,50,275
4,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.2923,0.8716,272,35,46,278
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.1902,0.008444,0.01,0.8637,269,37,49,276
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.1269,0.001023,0.01,0.8605,263,33,55,280
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",139,106,38,0.006748,0.1848,0.001365,0.2181,0.8605,263,33,55,280
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.006332,0.2181,0.8621,267,36,51,277
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.1269,0.001023,0.01,0.8526,260,35,58,278
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",180,95,59,0.0001,0.0389,0.000421,0.0198,0.8621,263,32,55,281
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,117,41,0.007728,0.239,0.007863,0.0767,0.8605,267,37,51,276
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8653,271,38,47,275
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.1269,0.001023,0.01,0.859,263,34,55,279
4,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.2923,0.8558,261,34,57,279
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.006332,0.2181,0.8605,269,39,49,274
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8653,272,39,46,274
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,56,0.001931,0.1624,0.000267,0.0198,0.8605,263,33,55,280
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.000474,0.2181,0.8653,264,31,54,282
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.000474,0.0198,0.8621,263,32,55,281
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.002873,0.0967,0.009255,0.1189,0.8637,264,32,54,281
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.008444,0.01,0.8637,268,36,50,277
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,66,46,0.0001,0.2625,0.008444,0.0879,0.8605,263,33,55,280
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.006332,0.1989,0.8574,262,34,56,279
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8558,259,32,59,281
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.001931,0.1624,0.000267,0.2181,0.8605,263,33,55,280
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,56,0.002873,0.0967,0.009255,0.1189,0.8621,270,39,48,274
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",180,95,59,0.0001,0.0389,0.000421,0.0198,0.8653,264,31,54,282
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.87,273,37,45,276
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,70,41,0.0001,0.0389,0.000421,0.2709,0.8605,264,34,54,279
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",140,84,59,0.004283,0.2969,0.003088,0.2923,0.859,265,36,53,277
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.2923,0.8621,268,37,50,276
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,105,38,0.006748,0.1848,0.001365,0.1868,0.8621,262,31,56,282
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.001931,0.1624,0.000267,0.2181,0.8621,261,30,57,283
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,69,50,0.002735,0.1553,0.008416,0.2018,0.8605,270,40,48,273
5,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.2923,0.8558,262,35,56,278
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8621,272,41,46,272
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.009255,0.1189,0.8574,267,39,51,274
5,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.002873,0.1269,0.001023,0.01,0.8669,262,28,56,285
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",150,122,38,0.00446,0.1837,0.006332,0.1989,0.8605,268,38,50,275
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2098,0.8605,258,28,60,285
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.007198,0.3617,0.004771,0.0283,0.8764,276,36,42,277
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.003145,0.2535,0.003248,0.2853,0.8621,264,33,54,280
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.0879,0.8621,270,39,48,274
5,"sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",151,66,47,0.00774,0.2625,0.008444,0.2923,0.8574,265,37,53,276
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",145,70,37,0.01,0.3617,0.003088,0.1438,0.8526,263,38,55,275
5,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",140,123,41,0.0001,0.2403,0.01,0.0767,0.8637,261,29,57,284
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,68,50,0.007516,0.2616,0.01,0.0198,0.8574,275,47,43,266
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.002873,0.0967,0.009255,0.1189,0.8669,268,34,50,279
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.000474,0.0198,0.8637,264,32,54,281
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",140,70,37,0.007198,0.3617,0.003088,0.1438,0.859,266,37,52,276
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8637,266,34,52,279
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,117,41,0.007728,0.239,0.007863,0.0767,0.8653,269,36,49,277
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.002873,0.0967,0.009255,0.1189,0.8605,270,40,48,273
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.003248,0.2853,0.859,262,33,56,280
5,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,123,53,0.002782,0.0806,0.009757,0.2108,0.8669,261,27,57,286
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.003248,0.2853,0.859,264,35,54,278
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.004771,0.0283,0.8669,269,35,49,278
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.000474,0.0198,0.8605,267,37,51,276
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.87,270,34,48,279
5,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.2923,0.8558,264,37,54,276
5,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,123,53,0.002782,0.0806,0.009757,0.2108,0.8605,255,25,63,288
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.003248,0.2853,0.8605,266,36,52,277
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.008444,0.01,0.8669,271,37,47,276
5,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,123,53,0.002782,0.0806,0.009757,0.2108,0.87,264,28,54,285
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,69,50,0.002735,0.1553,0.008416,0.2018,0.8637,268,36,50,277
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,66,47,0.00774,0.2625,0.008444,0.0879,0.8621,265,34,53,279
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.1902,0.003248,0.2853,0.8574,262,34,56,279
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.008444,0.01,0.8558,259,32,59,281
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8637,263,31,55,282
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.003248,0.2853,0.8605,266,36,52,277
5,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.2923,0.859,267,38,51,275
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.006332,0.2181,0.8621,266,35,52,278
5,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.003088,0.2923,0.8637,266,34,52,279
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.009757,0.2108,0.859,265,36,53,277
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.006332,0.2181,0.859,264,35,54,278
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8621,263,32,55,281
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.007198,0.3617,1e-06,0.0283,0.859,260,31,58,282
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.0001,0.0389,0.000421,0.2709,0.8574,260,32,58,281
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8669,274,40,44,273
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8621,272,41,46,272
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.006332,0.2181,0.8637,267,35,51,278
5,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",145,123,41,0.0001,0.2403,0.01,0.0767,0.8574,261,33,57,280
5,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",167,92,45,0.002873,0.1269,0.001023,0.01,0.8574,262,34,56,279
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",138,105,38,0.006748,0.1848,0.001365,0.1868,0.8621,262,31,56,282
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,69,50,0.002735,0.1553,0.008416,0.01,0.8637,266,34,52,279
5,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.1902,0.008444,0.2018,0.8558,261,34,57,279
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.01,0.2613,0.004771,0.1868,0.859,266,37,52,276
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,105,38,0.006748,0.1848,0.001365,0.0283,0.8621,265,34,53,279
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8669,269,35,49,278
5,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,123,53,0.002782,0.0806,0.009757,0.2108,0.8558,269,42,49,271
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8621,262,31,56,282
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8621,266,35,52,278
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,45,0.002873,0.3617,0.004771,0.0283,0.8653,266,33,52,280
6,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,37,0.007198,0.1269,0.001023,0.01,0.8637,260,28,58,285
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8685,273,38,45,275
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",152,117,41,0.007728,0.239,0.007863,0.0767,0.859,268,39,50,274
6,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",138,104,38,0.006748,0.1848,0.001365,0.0283,0.8558,263,36,55,277
6,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",151,66,47,0.00774,0.2625,0.008444,0.0879,0.8669,269,35,49,278
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.002873,0.0967,0.009255,0.1189,0.8605,264,34,54,279
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.003248,0.2853,0.8621,264,33,54,280
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",138,105,38,0.006748,0.1848,0.001365,0.1868,0.859,259,30,59,283
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.001931,0.1624,0.000267,0.2181,0.8558,259,32,59,281
6,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",146,92,45,0.002873,0.0967,0.01,0.2181,0.8669,269,35,49,278
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",167,123,53,0.002782,0.0806,0.009757,0.2108,0.8653,271,38,47,275
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.003145,0.2535,0.008444,0.01,0.8685,269,34,49,279
6,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,122,53,0.002782,0.0806,0.009757,0.2108,0.8621,267,36,51,277
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.87,274,38,44,275
6,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.002873,0.1269,0.001023,0.01,0.8637,262,30,56,283
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.8669,265,31,53,282
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.859,263,34,55,279
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,69,50,0.002735,0.1553,0.008416,0.2018,0.8653,270,37,48,276
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.000474,0.0198,0.859,262,33,56,280
6,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.01,0.8574,261,33,57,280
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.01,0.2613,0.004771,0.1868,0.8605,268,38,50,275
6,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2098,0.8669,265,31,53,282
6,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",140,70,40,0.01,0.3353,0.003088,0.2923,0.859,263,34,55,279
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.0001,0.2403,0.01,0.01,0.8669,263,29,55,284
6,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",140,123,41,0.003145,0.2535,0.008444,0.0767,0.8605,259,29,59,284
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",190,84,59,0.0001,0.0389,0.000421,0.2709,0.87,265,29,53,284
6,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,66,47,0.00774,0.2625,0.008444,0.2923,0.8621,272,41,46,272
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",180,95,59,0.01,0.0389,1e-06,0.0198,0.8368,255,40,63,273
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",190,84,58,0.0001,0.0389,0.000421,0.2709,0.8605,265,35,53,278
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,69,50,0.002735,0.1553,0.008416,0.01,0.8637,267,35,51,278
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8637,271,39,47,274
6,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,123,53,0.002782,0.0806,0.009757,0.2108,0.859,263,34,55,279
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",140,70,41,0.004283,0.2969,0.003088,0.0879,0.8653,272,39,46,274
6,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",146,123,53,0.002782,0.0806,0.009757,0.0283,0.8558,261,34,57,279
6,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.2108,0.851,264,40,54,273
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",140,69,41,0.004283,0.2923,0.009757,0.2108,0.8621,268,37,50,276
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",128,85,37,0.0001,0.3617,0.004771,0.0283,0.8431,255,36,63,277
6,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",190,123,53,0.002782,0.0806,0.009757,0.2108,0.8637,268,36,50,277
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",146,84,59,0.0001,0.0389,0.000421,0.2709,0.8637,265,33,53,280
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",185,73,48,0.007198,0.3617,0.004771,0.0283,0.8685,276,41,42,272
6,"age,sex,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",140,123,41,0.0001,0.2403,0.01,0.0767,0.8605,263,33,55,280
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8574,267,39,51,274
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",147,69,50,0.002735,0.1553,0.008416,0.01,0.859,264,35,54,278
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.2616,0.000474,0.0198,0.8621,262,31,56,282
6,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",158,76,40,0.001815,0.3559,0.003088,0.2923,0.8669,266,32,52,281
6,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",174,92,45,0.002873,0.1269,0.001023,0.01,0.87,266,30,52,283
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.0283,0.8685,270,35,48,278
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",128,86,37,0.007198,0.3617,0.004771,0.2181,0.8574,263,35,55,278
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",167,92,45,0.002873,0.0967,0.006332,0.0283,0.859,266,37,52,276
6,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",128,86,37,0.003145,0.2535,0.003248,0.2853,0.8685,268,33,50,280
