Generation,SelectedFeatures,n1,n2,n3,lr,dr,l2,alpha,Accuracy,TP,FP,FN,TN
3,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.1482,0.8653,258,25,60,288
3,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8574,260,32,58,281
3,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",189,114,34,0.000715,0.3174,0.009058,0.0114,0.8526,265,40,53,273
3,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,103,64,0.01,0.2152,0.007509,0.0633,0.8526,273,48,45,265
3,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",151,124,49,0.008064,0.1958,1e-06,0.1482,0.8669,268,34,50,279
3,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",130,103,40,0.01,0.1625,1e-06,0.0884,0.8447,255,35,63,278
3,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",181,101,32,0.006314,0.2692,1e-06,0.0625,0.8669,269,35,49,278
3,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",129,99,45,0.001047,0.1973,1e-06,0.1445,0.851,261,37,57,276
3,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",151,124,49,0.008064,0.1958,0.001561,0.1482,0.8669,271,37,47,276
3,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",161,93,55,0.004745,0.0343,0.008375,0.0536,0.851,259,35,59,278
3,"age,sex,cp,trestbps,chol,fbs,thalach,exang,oldpeak,slope,ca",134,121,43,0.01,0.1269,0.000825,0.0466,0.851,255,31,63,282
3,"cp,trestbps,chol,thalach,oldpeak,slope,ca",134,122,44,0.002637,0.1501,0.002079,0.2163,0.8558,265,38,53,275
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",188,114,61,0.005321,0.0721,0.001575,0.2194,0.8621,271,40,47,273
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",192,81,34,0.000715,0.3174,0.009058,0.0114,0.8384,252,36,66,277
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",151,124,49,0.008064,0.1958,0.001561,0.1482,0.8494,254,31,64,282
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8637,266,34,52,279
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",151,124,49,0.008064,0.1958,1e-06,0.0625,0.859,267,38,51,275
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",181,101,32,0.001047,0.1973,0.007697,0.1482,0.859,266,37,52,276
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.1482,0.859,261,32,57,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8764,272,32,46,281
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",151,124,45,0.006314,0.2692,1e-06,0.1482,0.8558,256,29,62,284
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,99,49,0.008064,0.1958,0.001561,0.1482,0.8479,254,32,64,281
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,98,45,0.006314,0.2009,0.00092,0.1143,0.8669,260,26,58,287
4,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",129,99,45,0.006314,0.2692,0.00092,0.0356,0.8621,259,28,59,285
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8621,259,28,59,285
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,119,55,0.004745,0.0739,0.003942,0.2165,0.8605,275,45,43,268
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8637,261,29,57,284
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8605,262,32,56,281
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",169,127,64,0.007543,0.1474,1e-06,0.0275,0.8558,263,36,55,277
4,"cp,trestbps,chol,thalach,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.1462,0.8542,267,41,51,272
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",134,122,44,0.002637,0.1501,0.002079,0.2163,0.8653,263,30,55,283
4,"age,cp,trestbps,chol,thalach,oldpeak,slope,ca",147,120,44,0.004509,0.1801,0.001798,0.048,0.859,266,37,52,276
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",176,83,46,0.009588,0.2818,0.002442,0.0458,0.8669,265,31,53,282
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.1559,0.87,266,30,52,283
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,98,45,0.004724,0.2009,0.00092,0.1143,0.8669,272,38,46,275
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.0125,0.001678,0.0275,0.8605,265,35,53,278
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.87,262,26,56,287
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",168,128,46,0.001362,0.1625,0.002398,0.0493,0.8605,258,28,60,285
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.1482,0.8637,266,34,52,279
4,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",168,128,46,0.001362,0.1625,0.002398,0.0493,0.8637,266,34,52,279
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.87,267,31,51,282
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8685,268,33,50,280
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",164,117,51,0.005509,0.2323,0.000825,0.2163,0.859,268,39,50,274
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",176,83,47,0.009588,0.2768,0.005316,0.1898,0.8447,259,39,59,274
4,"cp,trestbps,chol,fbs,restecg,oldpeak,slope,ca",129,111,37,0.006279,0.0505,0.000544,0.2081,0.851,259,35,59,278
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8637,263,31,55,282
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,119,55,0.004745,0.0739,0.003942,0.2165,0.859,272,43,46,270
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",151,124,49,0.008064,0.1958,0.001561,0.1482,0.8621,273,42,45,271
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,119,55,0.004745,0.0739,0.003942,0.2165,0.8685,273,38,45,275
4,"cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",129,111,37,0.006279,0.0,0.000544,0.2081,0.859,257,28,61,285
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8621,266,35,52,278
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8716,265,28,53,285
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8748,268,29,50,284
4,"sex,cp,trestbps,chol,thalach,oldpeak,slope,ca",135,72,50,0.007913,0.0571,0.000386,0.2233,0.8685,268,33,50,280
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,97,45,0.006314,0.2009,0.00092,0.1143,0.8621,263,32,55,281
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8542,265,39,53,274
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.1482,0.8574,259,31,59,282
4,"age,sex,cp,trestbps,chol,thalach,oldpeak,slope,ca",134,122,44,0.002637,0.1501,0.002079,0.1057,0.8447,250,30,68,283
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,81,63,0.007798,0.1089,0.000704,0.16,0.8669,270,36,48,277
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",175,73,61,0.005321,0.2322,0.008343,0.2194,0.8463,260,39,58,274
4,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8732,263,25,55,288
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",176,83,47,0.009588,0.2537,0.005316,0.1898,0.8542,259,33,59,280
4,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",134,122,44,0.002637,0.1501,0.002079,0.1499,0.8605,261,31,57,282
4,"age,cp,trestbps,chol,fbs,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8431,252,33,66,280
4,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,121,45,0.001362,0.1625,1e-06,0.0493,0.8637,264,32,54,281
4,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",168,128,46,0.004724,0.0125,0.001678,0.0275,0.859,266,37,52,276
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,122,44,0.002637,0.1501,0.002079,0.1057,0.8605,259,29,59,284
4,"age,sex,cp,trestbps,chol,thalach,oldpeak,slope,ca",134,128,39,0.009135,0.1046,0.003622,0.1144,0.859,260,31,58,282
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,128,39,0.009135,0.0637,0.003622,0.024,0.8574,278,50,40,263
4,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,80,61,0.005321,0.2411,0.001575,0.2194,0.8621,269,38,49,275
4,"age,sex,cp,trestbps,chol,thalach,oldpeak,slope,ca",134,122,44,0.002637,0.1501,0.002079,0.1499,0.8574,259,31,59,282
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8574,259,31,59,282
4,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0125,0.001678,0.0275,0.8558,264,37,54,276
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8574,261,33,57,280
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",151,124,49,0.008064,0.1958,0.001561,0.1482,0.8526,256,31,62,282
4,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,121,45,0.006314,0.2009,0.00092,0.1143,0.8669,262,28,56,285
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,119,45,0.0001,0.1625,1e-06,0.01,0.8447,253,33,65,280
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,121,55,0.004745,0.0739,0.003942,0.2165,0.8637,276,44,42,269
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",176,83,46,0.009588,0.2818,0.002442,0.0458,0.8653,265,32,53,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8653,263,30,55,283
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,121,45,0.006314,0.2009,0.00092,0.1143,0.859,262,33,56,280
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8605,257,27,61,286
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,80,61,0.005321,0.2411,0.001575,0.2194,0.8669,270,36,48,277
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,119,55,0.004745,0.0739,0.003942,0.2165,0.8558,275,48,43,265
5,"cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,121,45,0.001362,0.1625,1e-06,0.0493,0.8653,268,35,50,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,119,44,0.004881,0.01,0.01,0.16,0.8415,266,48,52,265
5,"age,sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.00092,0.1143,0.8621,263,32,55,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,121,45,0.006314,0.2009,0.000704,0.16,0.8669,266,32,52,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.1559,0.8621,262,31,56,282
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.1482,0.8352,243,29,75,284
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.1559,0.8669,260,26,58,287
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8542,266,40,52,273
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.1559,0.859,264,35,54,278
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",176,83,46,0.009588,0.2818,0.002442,0.0458,0.8637,267,35,51,278
5,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",148,119,55,0.01,0.0739,0.003942,0.2165,0.8653,263,30,55,283
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8685,273,38,45,275
5,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",168,128,46,0.001362,0.1625,0.002398,0.0493,0.8558,259,32,59,281
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8431,260,41,58,272
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.1482,0.8558,255,28,63,285
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8669,265,31,53,282
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8685,265,30,53,283
5,"age,cp,trestbps,chol,thalach,oldpeak,slope,ca",147,120,44,0.004509,0.1801,0.001798,0.048,0.8558,266,39,52,274
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8669,266,32,52,281
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,121,45,0.006314,0.2009,0.00092,0.1143,0.859,259,30,59,283
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8653,268,35,50,278
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",147,120,44,0.004881,0.1057,0.000162,0.0765,0.8605,261,31,57,282
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,98,45,0.004724,0.2009,0.00092,0.1143,0.8526,260,35,58,278
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",134,122,44,0.002637,0.1501,0.002079,0.2163,0.8653,264,31,54,282
5,"sex,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",135,72,50,0.007913,0.0571,0.000386,0.2233,0.8637,267,35,51,278
5,"age,cp,trestbps,chol,thalach,oldpeak,slope,ca",148,119,55,0.004745,0.0739,0.003942,0.2165,0.8574,270,42,48,271
5,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",129,98,45,0.006314,0.2692,0.00092,0.0356,0.8669,264,30,54,283
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2009,0.00092,0.1143,0.8605,258,28,60,285
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8716,269,32,49,281
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8685,264,29,54,284
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,98,45,0.004724,0.2009,0.00092,0.1143,0.8669,269,35,49,278
5,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.859,256,27,62,286
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",176,83,46,0.009588,0.2818,0.002442,0.0458,0.8558,274,47,44,266
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8685,264,29,54,284
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,98,45,0.004724,0.2009,0.00092,0.1143,0.8637,261,29,57,284
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,119,55,0.004745,0.0739,0.003942,0.2165,0.8574,270,42,48,271
5,"cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",129,111,37,0.006279,0.0,0.000544,0.2081,0.8653,266,33,52,280
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",192,122,44,0.002637,0.1501,0.002079,0.1057,0.851,260,36,58,277
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8526,260,35,58,278
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8685,261,26,57,287
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8732,268,30,50,283
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,98,45,0.006314,0.2009,0.00092,0.1143,0.8621,261,30,57,283
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.1482,0.8605,260,30,58,283
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.16,0.8653,268,35,50,278
5,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8558,263,36,55,277
5,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",134,122,44,0.002637,0.1501,0.002079,0.2163,0.859,263,34,55,279
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8732,268,30,50,283
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.0275,0.8558,261,34,57,279
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,99,45,0.006314,0.2692,0.01,0.1482,0.8558,268,41,50,272
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",129,73,63,0.007798,0.1089,0.000704,0.1559,0.8637,273,41,45,272
5,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",128,98,45,0.004881,0.01,0.000162,0.16,0.8653,267,34,51,279
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.006314,0.2009,0.00092,0.1143,0.8621,266,35,52,278
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,121,45,0.006314,0.2009,0.00092,0.1143,0.859,257,28,61,285
5,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",177,98,45,0.004724,0.2009,0.00092,0.1143,0.8637,270,38,48,275
5,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",134,122,44,0.002637,0.1501,0.002079,0.1499,0.851,256,32,62,281
5,"age,cp,trestbps,chol,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8431,258,39,60,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",134,122,44,0.002637,0.1501,0.01,0.2163,0.8574,277,49,41,264
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",176,83,46,0.009588,0.2818,0.002442,0.0458,0.8716,270,33,48,280
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8605,266,36,52,277
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8574,263,35,55,278
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",147,120,44,0.004881,0.1057,0.000162,0.0765,0.8558,251,24,67,289
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8637,258,26,60,287
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",176,83,45,0.004724,0.2009,0.00092,0.1143,0.8605,265,35,53,278
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,98,46,0.009588,0.2818,0.002442,0.01,0.859,270,41,48,272
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8685,267,32,51,281
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,98,45,0.004724,0.2009,0.00092,0.1143,0.8621,263,32,55,281
6,"age,cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",148,119,57,0.004413,0.17,1e-06,0.1482,0.8621,259,28,59,285
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8558,260,33,58,280
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.1559,0.8637,262,30,56,283
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,121,45,0.006314,0.2009,0.000704,0.16,0.8637,271,39,47,274
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,128,46,0.001362,0.1625,0.000162,0.16,0.8621,268,37,50,276
6,"cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",168,120,44,0.004881,0.01,0.002398,0.0493,0.8621,262,31,56,282
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.01,0.01,0.000162,0.16,0.8558,255,28,63,285
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8637,267,35,51,278
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8732,270,32,48,281
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",129,98,45,0.006314,0.2009,0.00092,0.1143,0.8574,257,29,61,284
6,"cp,trestbps,chol,restecg,thalach,exang,oldpeak,slope,ca",176,98,45,0.006314,0.2692,0.00092,0.0356,0.8685,270,35,48,278
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",129,83,46,0.009588,0.2818,1e-06,0.0458,0.8542,260,34,58,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8653,266,33,52,280
6,"cp,trestbps,chol,fbs,restecg,exang,oldpeak,slope,ca",129,111,37,0.006279,0.0,0.000544,0.2081,0.8605,259,29,59,284
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.01,0.0714,0.001678,0.1482,0.8669,267,33,51,280
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",148,98,45,0.004724,0.2009,0.00092,0.1143,0.8605,261,31,57,282
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.16,0.8621,268,37,50,276
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",175,73,63,0.007798,0.1089,0.000704,0.1482,0.8605,255,25,63,288
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8685,267,32,51,281
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",177,121,45,0.004724,0.0125,0.001678,0.0275,0.8685,267,32,51,281
6,"age,cp,trestbps,chol,fbs,restecg,thalach,exang,oldpeak,slope,ca",175,73,63,0.004881,0.01,0.000162,0.16,0.8764,264,24,54,289
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.007798,0.1089,0.000704,0.1559,0.8574,262,34,56,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",148,119,57,0.004413,0.0714,1e-06,0.1482,0.8653,264,31,54,282
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.17,0.001678,0.1482,0.859,263,34,55,279
6,"cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",192,80,61,0.005321,0.2411,0.001575,0.2194,0.8605,265,35,53,278
6,"age,sex,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",177,120,45,0.004724,0.0714,0.001678,0.1482,0.8653,264,31,54,282
6,"age,cp,trestbps,chol,restecg,thalach,oldpeak,slope,ca",129,99,45,0.006314,0.2692,1e-06,0.16,0.859,263,34,55,279
6,"age,cp,trestbps,chol,fbs,restecg,thalach,oldpeak,slope,ca",147,120,44,0.004881,0.01,0.000162,0.16,0.8669,262,28,56,285
